logT,logN,CC,Accuracy
-0.65,1.2,0.05522469388160099,0.5931828551773366
-0.65,1.3,0.05227134058334128,0.5833360187150719
-0.65,1.4,0.04851546851257535,0.5730513175434249
-0.65,1.5,0.04404923795585069,0.5626594246261386
-0.65,1.6,0.03902138019286586,0.552495290781882
-0.65,1.7,0.033631959636384386,0.5428731542872159
-0.65,1.8,0.02811837918947402,0.5340622459193423
-0.65,1.9,0.022732982688241234,0.526266492122632
-0.65,2.0,0.01771495920027967,0.5196111962574091
-0.65,2.1,0.013261547909744483,0.514138701908361
-0.65,2.2,0.009504802750398243,0.5098135654055463
-0.65,2.3,0.006499541896765375,0.5065361069607913
-0.65,2.4,0.004225386629346768,0.5041617731878126
-0.65,2.5,0.0026017982002869834,0.5025228836689558
-0.65,2.6,0.0015113327036157921,0.5014492408614486
-0.65,2.7,0.0008245053914063248,0.5007847257687765
-0.65,2.8,0.00042032063964089056,0.500398159000284
-0.65,2.9,0.00019906605140694632,0.5001880510449669
-0.65,3.0,8.700162501219779e-5,0.5000820655805269
-0.65,3.1,3.4819327921004464e-5,0.500032819855906
-0.65,3.2,1.2649116522637324e-5,0.5000119188684731
-0.65,3.3,4.129935050966369e-6,0.5000038910028716
-0.65,3.4,1.1985490832543372e-6,0.5000011291565388
-0.65,3.5,3.053828467501204e-7,0.5000002876979576
-0.65,3.6,6.737584782703353e-8,0.500000063484373
-0.65,3.7,1.2682278069928223e-8,0.5000000119502315
-0.65,3.8,1.887149528876447e-9,0.5000000018871495
-0.65,3.9,2.454339266329634e-10,0.5000000002454339
-0.65,4.0,2.5756962078897486e-11,0.500000000025757
-0.65,4.1,2.132496402134173e-12,0.5000000000021325
-0.65,4.2,1.3593844837693155e-13,0.5000000000001359
-0.65,4.3,6.399106473433572e-15,0.5000000000000064
-0.65,4.4,2.2437015216847096e-16,0.5000000000000002
-0.65,4.5,5.455082389348412e-18,0.5
-0.65,4.6,8.971694164540531e-20,0.5
-0.65,4.7,9.579225168111438e-22,0.5
-0.65,4.8,6.34508146482913e-24,0.5
-0.65,4.9,2.4796353944491048e-26,0.5
-0.65,5.0,5.408560446016223e-29,0.5
-0.65,5.1,6.192749867339603e-32,0.5
-0.65,5.2,3.4782186550176753e-35,0.5
-0.65,5.3,8.89138362302168e-39,0.5
-0.65,5.4,9.522853916327871e-43,0.5
-0.65,5.5,3.899555293230814e-47,0.5
-0.65,5.6,5.51822155190894e-52,0.5
-0.65,5.7,2.4131631785507207e-57,0.5
-0.65,5.8,2.88231176275803e-63,0.5
-0.65,5.9,8.203215006524902e-70,0.5
-0.65,6.0,4.784141063483707e-77,0.5
-0.65,6.1,4.8394777127484265e-85,0.5
-0.65,6.2,7.062377779432155e-94,0.5
-0.65,6.3,1.2129117331641392e-103,0.5
-0.65,6.4,1.957494858833048e-114,0.5
-0.65,6.5,2.3150159819419574e-126,0.5
-0.65,6.6,1.5241173088331251e-139,0.5
-0.65,6.7,4.1225752950539264e-154,0.5
-0.65,6.8,3.2749498941802107e-170,0.5
-0.65,6.9,5.272210418641245e-188,0.5
-0.65,7.0,1.141438131126498e-207,0.5
-0.65,7.1,2.1123907405480666e-229,0.5
-0.65,7.2,2.0251184175880485e-253,0.5
-0.65,7.3,5.782257440684458e-280,0.5
-0.65,7.4,2.667168474292807e-309,0.5
-0.65,7.5,0,0.5
-0.65,7.6,0,0.5
-0.65,7.7,0,0.5
-0.65,7.8,0,0.5
-0.65,7.9,0,0.5
-0.65,8.0,0,0.5
-0.65,8.1,0,0.5
-0.65,8.2,0,0.5
-0.65,8.3,0,0.5
-0.65,8.4,0,0.5
-0.65,8.5,0,0.5
-0.65,8.6,0,0.5
-0.65,8.7,0,0.5
-0.65,8.8,0,0.5
-0.65,8.9,0,0.5
-0.65,9.0,0,0.5
-0.65,9.1,0,0.5
-0.65,9.2,0,0.5
-0.65,9.3,0,0.5
-0.65,9.4,0,0.5
-0.65,9.5,0,0.5
-0.65,9.6,0,0.5
-0.65,9.7,0,0.5
-0.65,9.8,0,0.5
-0.65,9.9,0,0.5
-0.65,10.0,0,0.5
-0.5999999999999999,0.0,0.04373775002957925,0.6219863378431028
-0.5999999999999999,0.10000000000000007,0.046604452821828846,0.6263617721976582
-0.5999999999999999,0.2,0.04944721350756209,0.6300342839655904
-0.5999999999999999,0.30000000000000004,0.052211412776955735,0.6328487514177903
-0.5999999999999999,0.4,0.05483173361886133,0.6346509147967481
-0.5999999999999999,0.5,0.05723194526469935,0.6352948945531631
-0.5999999999999999,0.6,0.05932536906585267,0.6346521676323595
-0.5999999999999999,0.7000000000000001,0.061016311246499075,0.6326216710080002
-0.5999999999999999,0.8000000000000002,0.06220278313401026,0.6291404503029825
-0.5999999999999999,0.9,0.06278083175391291,0.6241939974907998
-0.5999999999999999,1.0,0.06265074512736896,0.6178251631951867
-0.5999999999999999,1.1,0.06172524289903801,0.6101403405958425
-0.5999999999999999,1.2,0.059939478883808905,0.6013115664404352
-0.5999999999999999,1.3,0.05726224524306075,0.591573338809927
-0.5999999999999999,1.4,0.05370719118644485,0.5812133633203693
-0.5999999999999999,1.5,0.049342230443335966,0.5705571217780884
-0.5999999999999999,1.6,0.04429478094370334,0.5599470591974247
-0.5999999999999999,1.7,0.038750319719137456,0.5497181786460613
-0.5999999999999999,1.8,0.0329422479265956,0.5401727199283823
-0.5999999999999999,1.9,0.027132457588591813,0.5315571433473202
-0.5999999999999999,2.0,0.02158421029613173,0.5240446370596425
-0.5999999999999999,2.1,0.016531483770498595,0.5177257134670822
-0.5999999999999999,2.2,0.012150903072366243,0.5126082197278871
-0.5999999999999999,2.3,0.008542725334004232,0.5086265013953981
-0.5999999999999999,2.4,0.005725502054641084,0.5056578921134309
-0.5999999999999999,2.5,0.003645353641254093,0.5035435352716554
-0.5999999999999999,2.6,0.002196602459864611,0.5021100438123903
-0.5999999999999999,2.7,0.0012475617484981579,0.5011887474179099
-0.5999999999999999,2.8,0.0006647380150383119,0.5006301388934988
-0.5999999999999999,2.9,0.00033051529604154607,0.5003123535113767
-0.5999999999999999,3.0,0.00015240331570560135,0.5001437870973361
-0.5999999999999999,3.1,6.470782714991418e-5,0.5000609981297061
-0.5999999999999999,3.2,2.5091925067830464e-5,0.5000236443443231
-0.5999999999999999,3.3,8.804749964329244e-6,0.5000082954954499
-0.5999999999999999,3.4,2.7670234565675234e-6,0.500002606834508
-0.5999999999999999,3.5,7.698715442432517e-7,0.5000007252888953
-0.5999999999999999,3.6,1.872338838587852e-7,0.5000001763904409
-0.5999999999999999,3.7,3.9192391636551546e-8,0.5000000369709193
-0.5999999999999999,3.8,6.5746841190873915e-9,0.5000000065746841
-0.5999999999999999,3.9,9.750184903135903e-10,0.5000000009750186
-0.5999999999999999,4.0,1.1829843377082383e-10,0.5000000001182984
-0.5999999999999999,4.1,1.1497444791515158e-11,0.5000000000114975
-0.5999999999999999,4.2,8.745757810850617e-13,0.5000000000008745
-0.5999999999999999,4.3,5.080728220050297e-14,0.5000000000000507
-0.5999999999999999,4.4,2.261200028866758e-15,0.5000000000000022
-0.5999999999999999,4.5,-1.272701011057225e-17,0.5000000000000001
-0.5999999999999999,4.6,1.4430131128881953e-18,0.5
-0.5999999999999999,4.7,2.0634975357911504e-20,0.5
-0.5999999999999999,4.8,1.887697413758515e-22,0.5
-0.5999999999999999,4.9,1.054027267107274e-24,0.5
-0.5999999999999999,5.0,3.410458449682341e-27,0.5
-0.5999999999999999,5.1,6.0380121583205585e-30,0.5
-0.5999999999999999,5.2,5.4897602602403e-33,0.5
-0.5999999999999999,5.3,2.389748465607797e-36,0.5
-0.5999999999999999,5.4,4.609463592124007e-40,0.5
-0.5999999999999999,5.5,3.616346100622351e-44,0.5
-0.5999999999999999,5.6,1.0498396246805231e-48,0.5
-0.5999999999999999,5.7,1.0157808361034069e-53,0.5
-0.5999999999999999,5.8,2.9182071817468763e-59,0.5
-0.5999999999999999,5.9,2.190827814438507e-65,0.5
-0.5999999999999999,6.0,3.732331877322523e-72,0.5
-0.5999999999999999,6.1,1.2344953035807338e-79,0.5
-0.5999999999999999,6.2,6.672192132046834e-88,0.5
-0.5999999999999999,6.3,4.870532364572007e-97,0.5
-0.5999999999999999,6.4,3.890182949322903e-107,0.5
-0.5999999999999999,6.5,2.69394721662108e-118,0.5
-0.5999999999999999,6.6,1.2506758537346025e-130,0.5
-0.5999999999999999,6.7,2.9295561100732526e-144,0.5
-0.5999999999999999,6.8,2.5289671880417696e-159,0.5
-0.5999999999999999,6.9,5.6859721391299134e-176,0.5
-0.5999999999999999,7.0,2.2686434895656416e-194,0.5
-0.5999999999999999,7.1,1.0511967536052858e-214,0.5
-0.5999999999999999,7.2,3.540362004077893e-237,0.5
-0.5999999999999999,7.3,5.163492325758769e-262,0.5
-0.5999999999999999,7.4,1.8399394334920236e-289,0.5
-0.5999999999999999,7.5,8.51e-320,0.5
-0.5999999999999999,7.6,0,0.5
-0.5999999999999999,7.7,0,0.5
-0.5999999999999999,7.8,0,0.5
-0.5999999999999999,7.9,0,0.5
-0.5999999999999999,8.0,0,0.5
-0.5999999999999999,8.1,0,0.5
-0.5999999999999999,8.2,0,0.5
-0.5999999999999999,8.3,0,0.5
-0.5999999999999999,8.4,0,0.5
-0.5999999999999999,8.5,0,0.5
-0.5999999999999999,8.6,0,0.5
-0.5999999999999999,8.7,0,0.5
-0.5999999999999999,8.8,0,0.5
-0.5999999999999999,8.9,0,0.5
-0.5999999999999999,9.0,0,0.5
-0.5999999999999999,9.1,0,0.5
-0.5999999999999999,9.2,0,0.5
-0.5999999999999999,9.3,0,0.5
-0.5999999999999999,9.4,0,0.5
-0.5999999999999999,9.5,0,0.5
-0.5999999999999999,9.6,0,0.5
-0.5999999999999999,9.7,0,0.5
-0.5999999999999999,9.8,0,0.5
-0.5999999999999999,9.9,0,0.5
-0.5999999999999999,10.0,0,0.5
-0.55,0.0,0.04489946579769531,0.6231021797324806
-0.55,0.10000000000000007,0.04794117121167479,0.6279385943591345
-0.55,0.2,0.050983686926903485,0.6321360761491998
-0.55,0.30000000000000004,0.0539746680248524,0.6355375175246116
-0.55,0.4,0.056850724931392205,0.6379833076985921
-0.55,0.5,0.05953692082292389,0.6393181833013545
-0.55,0.6,0.06194685807030219,0.639399651601044
-0.55,0.7000000000000001,0.06398363023785884,0.6381077623725684
-0.55,0.8000000000000002,0.06554196360977282,0.6353557701505446
-0.55,0.9,0.06651189555127698,0.6311009590746371
-0.55,1.0,0.06678431146414898,0.6253546277345141
-0.55,1.1,0.06625855447701101,0.6181899983492005
-0.55,1.2,0.06485209430484001,0.609746685492434
-0.55,1.3,0.06251186114806022,0.6002304042535133
-0.55,1.4,0.05922630879029979,0.5899068789987865
-0.55,1.5,0.05503661297805597,0.5790894662530239
-0.55,1.6,0.050044766248273545,0.568120810672217
-0.55,1.7,0.04441593053423642,0.557349821711977
-0.55,1.8,0.03837256368254531,0.54710622427098
-0.55,1.9,0.03217883591956942,0.5376756780282022
-0.55,2.0,0.02611579536203964,0.5292787515301218
-0.55,2.1,0.020450338366520764,0.522056719845606
-0.55,2.2,0.015403524880300435,0.516066208342986
-0.55,2.3,0.011125077569440577,0.5112832846381428
-0.55,2.4,0.007680111531891676,0.5076160130657981
-0.55,2.5,0.0050511209989841455,0.5049231042114545
-0.55,2.6,0.003153948521744579,0.5030354357227421
-0.55,2.7,0.0018625979826385158,0.5017770556378811
-0.55,2.8,0.0010359174374628111,0.5009827814537926
-0.55,2.9,0.0005399321901471929,0.5005104974546519
-0.55,3.0,0.00026223360551242054,0.5002474681270511
-0.55,3.1,0.00011789948090238588,0.5001111532541969
-0.55,3.2,4.87000216942772e-5,0.500045892770093
-0.55,3.3,1.8323902050532164e-5,0.5000172644060706
-0.55,3.4,6.220089831006584e-6,0.5000058600339341
-0.55,3.5,1.8845254243159893e-6,0.5000017753973884
-0.55,3.6,5.035674838666102e-7,0.500000474404134
-0.55,3.7,1.1709639120399762e-7,0.5000001103374206
-0.55,3.8,2.3361598451689205e-8,0.5000000220129986
-0.55,3.9,3.7069041125277502e-9,0.5000000037069041
-0.55,4.0,5.175784705115166e-10,0.5000000005175784
-0.55,4.1,5.875119078714422e-11,0.5000000000587511
-0.55,4.2,5.304857360833259e-12,0.5000000000053049
-0.55,4.3,3.7188047571239426e-13,0.5000000000003719
-0.55,4.4,1.9801326768263267e-14,0.5000000000000198
-0.55,4.5,8.478350802530229e-16,0.5000000000000008
-0.55,4.6,2.1244365006228495e-17,0.5
-0.55,4.7,4.0310137020588693e-19,0.5
-0.55,4.8,5.040787701532684e-21,0.5
-0.55,4.9,3.976043533845558e-23,0.5
-0.55,5.0,1.8846228044844716e-25,0.5
-0.55,5.1,5.088112419191456e-28,0.5
-0.55,5.2,7.3746227663644855e-31,0.5
-0.55,5.3,5.374795475347419e-34,0.5
-0.55,5.4,1.8324121611576155e-37,0.5
-0.55,5.5,2.697871034496132e-41,0.5
-0.55,5.6,1.5703774092634675e-45,0.5
-0.55,5.7,3.277828684216777e-50,0.5
-0.55,5.8,2.2025441776481575e-55,0.5
-0.55,5.9,4.2291143965696995e-61,0.5
-0.55,6.0,2.0339780369573788e-67,0.5
-0.55,6.1,2.118280206683813e-74,0.5
-0.55,6.2,4.0670456385862534e-82,0.5
-0.55,6.3,1.205040938507371e-90,0.5
-0.55,6.4,4.5268677743460265e-100,0.5
-0.55,6.5,1.735147746185446e-110,0.5
-0.55,6.6,5.337849299492591e-122,0.5
-0.55,6.7,1.0108150201021843e-134,0.5
-0.55,6.8,8.788597823407596e-149,0.5
-0.55,6.9,2.5373786939281884e-164,0.5
-0.55,7.0,1.700371814733871e-181,0.5
-0.55,7.1,1.7803846456414528e-200,0.5
-0.55,7.2,1.880773931615535e-221,0.5
-0.55,7.3,1.2361624142845128e-244,0.5
-0.55,7.4,2.9628849892308483e-270,0.5
-0.55,7.5,1.4349513997806385e-298,0.5
-0.55,7.6,0,0.5
-0.55,7.7,0,0.5
-0.55,7.8,0,0.5
-0.55,7.9,0,0.5
-0.55,8.0,0,0.5
-0.55,8.1,0,0.5
-0.55,8.2,0,0.5
-0.55,8.3,0,0.5
-0.55,8.4,0,0.5
-0.55,8.5,0,0.5
-0.55,8.6,0,0.5
-0.55,8.7,0,0.5
-0.55,8.8,0,0.5
-0.55,8.9,0,0.5
-0.55,9.0,0,0.5
-0.55,9.1,0,0.5
-0.55,9.2,0,0.5
-0.55,9.3,0,0.5
-0.55,9.4,0,0.5
-0.55,9.5,0,0.5
-0.55,9.6,0,0.5
-0.55,9.7,0,0.5
-0.55,9.8,0,0.5
-0.55,9.9,0,0.5
-0.55,10.0,0,0.5
-0.5,0.0,0.04602864429838997,0.623976706853668
-0.5,0.10000000000000007,0.049245183478738325,0.6292625701142655
-0.5,0.2,0.052488242062092474,0.6339775909462322
-0.5,0.30000000000000004,0.05570812988068549,0.6379642673912949
-0.5,0.4,0.0588438744895772,0.6410594411118034
-0.5,0.5,0.061822453062748084,0.6431004159607117
-0.5,0.6,0.06455851855853927,0.6439327194957373
-0.5,0.7000000000000001,0.06695488343884884,0.6434193833192626
-0.5,0.8000000000000002,0.06890408057701462,0.6414514055591881
-0.5,0.9,0.07029136172662498,0.6379588015503765
-0.5,1.0,0.07099949746311432,0.6329213690198083
-0.5,1.1,0.07091567803761678,0.6263780305510308
-0.5,1.2,0.06994064358599389,0.6184334242692717
-0.5,1.3,0.0679998552327666,0.6092603611470808
-0.5,1.4,0.06505603081012631,0.5990969226307579
-0.5,1.5,0.06112172512969602,0.5882373866436827
-0.5,1.6,0.05626992320363977,0.5770168539885543
-0.5,1.7,0.050640025980894496,0.5657903479839052
-0.5,1.8,0.04443643492334934,0.554908149065002
-0.5,1.9,0.03791751773371824,0.5446900063449132
-0.5,2.0,0.03137429164408548,0.5354014114753164
-0.5,2.1,0.025100610875077922,0.5272351294749945
-0.5,2.2,0.019359430571915213,0.5203005638403019
-0.5,2.3,0.014351831919141404,0.5146223560144829
-0.5,2.4,0.010195826523871503,0.5101481146534591
-0.5,2.5,0.006919915380499064,0.5067636786733783
-0.5,2.6,0.004472397001431615,0.5043131826248657
-0.5,2.7,0.0027429801119722465,0.5026206490857432
-0.5,2.8,0.0015901875470869953,0.5015099463605055
-0.5,2.9,0.0008674974120748459,0.5008206250764746
-0.5,3.0,0.00044301618082312477,0.500418185607335
-0.5,3.1,0.00021051177286062189,0.5001984924685849
-0.5,3.2,9.243034367332261e-5,0.5000871073014131
-0.5,3.3,3.720408042991096e-5,0.5000350536940402
-0.5,3.4,1.3605828503938858e-5,0.5000128183350174
-0.5,3.5,4.475934148542588e-6,0.5000042167531902
-0.5,3.6,1.3099387293253125e-6,0.5000012340763113
-0.5,3.7,3.368934197778209e-7,0.5000003173822835
-0.5,3.8,7.510806945173643e-8,0.5000000707616213
-0.5,3.9,1.4299704350372766e-8,0.5000000134729918
-0.5,4.0,2.1546273646722448e-9,0.5000000021546273
-0.5,4.1,2.8415442664971445e-10,0.5000000002841545
-0.5,4.2,3.0283555662235565e-11,0.5000000000302834
-0.5,4.3,2.550396499519134e-12,0.5000000000025503
-0.5,4.4,1.6564355614148023e-13,0.5000000000001655
-0.5,4.5,7.981693310890511e-15,0.5000000000000081
-0.5,4.6,2.0557924016175336e-16,0.5000000000000003
-0.5,4.7,7.12401269193163e-18,0.5
-0.5,4.8,1.2050070786033487e-19,0.5
-0.5,4.9,1.3271484557587576e-21,0.5
-0.5,5.0,9.097401976194453e-24,0.5
-0.5,5.1,3.692539703587719e-26,0.5
-0.5,5.2,8.398602253015187e-29,0.5
-0.5,5.3,1.0071860248292577e-31,0.5
-0.5,5.4,5.953849889133893e-35,0.5
-0.5,5.5,1.6105030575110595e-38,0.5
-0.5,5.6,1.836084246502614e-42,0.5
-0.5,5.7,8.05614869825688e-47,0.5
-0.5,5.8,1.2304166049586274e-51,0.5
-0.5,5.9,5.854176788702034e-57,0.5
-0.5,6.0,7.675350031359293e-63,0.5
-0.5,6.1,2.4214557770570967e-69,0.5
-0.5,6.2,1.5824736173004408e-76,0.5
-0.5,6.3,1.815393206720719e-84,0.5
-0.5,6.4,3.0444537127929374e-93,0.5
-0.5,6.5,6.097119688078459e-103,0.5
-0.5,6.6,1.1661436380033547e-113,0.5
-0.5,6.7,1.6638657415521804e-125,0.5
-0.5,6.8,1.347933087204072e-138,0.5
-0.5,6.9,4.5854142701770966e-153,0.5
-0.5,7.0,4.692945448138817e-169,0.5
-0.5,7.1,9.996235807610071e-187,0.5
-0.5,7.2,2.949090737597133e-206,0.5
-0.5,7.3,7.683093969429084e-228,0.5
-0.5,7.4,1.0748777524287411e-251,0.5
-0.5,7.5,4.660326033083651e-278,0.5
-0.5,7.6,3.4108186788418123e-307,0.5
-0.5,7.7,0,0.5
-0.5,7.8,0,0.5
-0.5,7.9,0,0.5
-0.5,8.0,0,0.5
-0.5,8.1,0,0.5
-0.5,8.2,0,0.5
-0.5,8.3,0,0.5
-0.5,8.4,0,0.5
-0.5,8.5,0,0.5
-0.5,8.6,0,0.5
-0.5,8.7,0,0.5
-0.5,8.8,0,0.5
-0.5,8.9,0,0.5
-0.5,9.0,0,0.5
-0.5,9.1,0,0.5
-0.5,9.2,0,0.5
-0.5,9.3,0,0.5
-0.5,9.4,0,0.5
-0.5,9.5,0,0.5
-0.5,9.6,0,0.5
-0.5,9.7,0,0.5
-0.5,9.8,0,0.5
-0.5,9.9,0,0.5
-0.5,10.0,0,0.5
-0.44999999999999996,0.0,0.04711728170398448,0.6245926038735841
-0.44999999999999996,0.10000000000000007,0.050507446033039666,0.630312612332449
-0.44999999999999996,0.2,0.053950654768138026,0.635533379291789
-0.44999999999999996,0.30000000000000004,0.05740023822513479,0.6400986004493734
-0.44999999999999996,0.4,0.06079811862369744,0.643843418900153
-0.44999999999999996,0.5,0.06407380068745391,0.6465997647938928
-0.44999999999999996,0.6,0.06714376173807032,0.6482033656011083
-0.44999999999999996,0.7000000000000001,0.06991148728514746,0.6485023935277272
-0.44999999999999996,0.8000000000000002,0.07226846056129209,0.6473675292631986
-0.44999999999999996,0.9,0.07409646885298538,0.6447029828936526
-0.44999999999999996,1.0,0.07527161768714531,0.6404577383776519
-0.44999999999999996,1.1,0.0756704184091243,0.6346360077214491
-0.44999999999999996,1.2,0.07517819837713036,0.6273056422809565
-0.44999999999999996,1.3,0.07369983327443211,0.6186031139735961
-0.44999999999999996,1.4,0.07117238087650159,0.6087337184920937
-0.44999999999999996,1.5,0.06757859499296257,0.5979659283200696
-0.44999999999999996,1.6,0.06295956612031961,0.5866193692645935
-0.44999999999999996,1.7,0.05742401468745466,0.5750466917900894
-0.44999999999999996,1.8,0.05115131054728746,0.563610568129539
-0.44999999999999996,1.9,0.04438545137160087,0.5526580043285518
-0.44999999999999996,2.0,0.03741832348529599,0.5424948973211414
-0.44999999999999996,2.1,0.030562697362426935,0.5333640733895403
-0.44999999999999996,2.2,0.024118253368811973,0.5254297664197323
-0.44999999999999996,2.3,0.018336646757080112,0.5187706165236089
-0.44999999999999996,2.4,0.013393034176924598,0.5133819409887513
-0.44999999999999996,2.5,0.009370630916237398,0.5091865366152568
-0.44999999999999996,2.6,0.006261632594072895,0.5060519541668077
-0.44999999999999996,2.7,0.003983265993651841,0.5038113237424866
-0.44999999999999996,2.8,0.0024036615722374585,0.5022845464455381
-0.44999999999999996,2.9,0.001370302921248998,0.5012969865303241
-0.44999999999999996,3.0,0.0007345296268565821,0.5006935668547744
-0.44999999999999996,3.1,0.0003681734574021918,0.5003472022424199
-0.44999999999999996,3.2,0.00017146331518503333,0.5001615987065592
-0.44999999999999996,3.3,7.365333087791642e-5,0.5000693977675565
-0.44999999999999996,3.4,2.8942059218822996e-5,0.5000272671108721
-0.44999999999999996,3.5,1.030781415547303e-5,0.5000097109518781
-0.44999999999999996,3.6,3.2933380743217973e-6,0.5000031026116973
-0.44999999999999996,3.7,9.332260563265666e-7,0.500000879178409
-0.44999999999999996,3.8,2.316005808417335e-7,0.500000218187391
-0.44999999999999996,3.9,4.954804212465187e-8,0.5000000467657444
-0.44999999999999996,4.0,8.524659442233145e-9,0.5000000085246594
-0.44999999999999996,4.1,1.2992076201795166e-9,0.5000000012992075
-0.44999999999999996,4.2,1.6246340303431921e-10,0.5000000001624634
-0.44999999999999996,4.3,1.6325601446434088e-11,0.5000000000163257
-0.44999999999999996,4.4,1.2882842515745862e-12,0.5000000000012884
-0.44999999999999996,4.5,7.792319043035463e-14,0.5000000000000778
-0.44999999999999996,4.6,3.581289039653778e-15,0.5000000000000036
-0.44999999999999996,4.7,1.937303152808352e-16,0.5000000000000001
-0.44999999999999996,4.8,2.5722670669576995e-18,0.5
-0.44999999999999996,4.9,3.9088810032731774e-20,0.5
-0.44999999999999996,5.0,3.824374279518957e-22,0.5
-0.44999999999999996,5.1,2.3000019434548516e-24,0.5
-0.44999999999999996,5.2,8.078468899805054e-27,0.5
-0.44999999999999996,5.3,1.5660243129685748e-29,0.5
-0.44999999999999996,5.4,1.5739416004550548e-32,0.5
-0.44999999999999996,5.5,7.65413839131125e-36,0.5
-0.44999999999999996,5.6,1.668641524837832e-39,0.5
-0.44999999999999996,5.7,1.4987975304475926e-43,0.5
-0.44999999999999996,5.8,5.052846929721562e-48,0.5
-0.44999999999999996,5.9,5.767441755068259e-53,0.5
-0.44999999999999996,6.0,1.9889206823558745e-58,0.5
-0.44999999999999996,6.1,1.8271310136775277e-64,0.5
-0.44999999999999996,6.2,3.890640399604921e-71,0.5
-0.44999999999999996,6.3,1.64663965363195e-78,0.5
-0.44999999999999996,6.4,1.1687091150538313e-86,0.5
-0.44999999999999996,6.5,1.1528898754159519e-95,0.5
-0.44999999999999996,6.6,1.2844242349802506e-105,0.5
-0.44999999999999996,6.7,1.284856619474004e-116,0.5
-0.44999999999999996,6.8,8.956454330278921e-129,0.5
-0.44999999999999996,6.9,3.287640443936118e-142,0.5
-0.44999999999999996,7.0,4.6626707212603095e-157,0.5
-0.44999999999999996,7.1,1.8146009748870766e-173,0.5
-0.44999999999999996,7.2,1.3276639524843457e-191,0.5
-0.44999999999999996,7.3,1.2023965116185248e-211,0.5
-0.44999999999999996,7.4,8.493022713658053e-234,0.5
-0.44999999999999996,7.5,2.808260493657608e-258,0.5
-0.44999999999999996,7.6,2.472650301599752e-285,0.5
-0.44999999999999996,7.7,3.107849155e-315,0.5
-0.44999999999999996,7.8,0,0.5
-0.44999999999999996,7.9,0,0.5
-0.44999999999999996,8.0,0,0.5
-0.44999999999999996,8.1,0,0.5
-0.44999999999999996,8.2,0,0.5
-0.44999999999999996,8.3,0,0.5
-0.44999999999999996,8.4,0,0.5
-0.44999999999999996,8.5,0,0.5
-0.44999999999999996,8.6,0,0.5
-0.44999999999999996,8.7,0,0.5
-0.44999999999999996,8.8,0,0.5
-0.44999999999999996,8.9,0,0.5
-0.44999999999999996,9.0,0,0.5
-0.44999999999999996,9.1,0,0.5
-0.44999999999999996,9.2,0,0.5
-0.44999999999999996,9.3,0,0.5
-0.44999999999999996,9.4,0,0.5
-0.44999999999999996,9.5,0,0.5
-0.44999999999999996,9.6,0,0.5
-0.44999999999999996,9.7,0,0.5
-0.44999999999999996,9.8,0,0.5
-0.44999999999999996,9.9,0,0.5
-0.44999999999999996,10.0,0,0.5
-0.39999999999999997,0.0,0.04815679445443302,0.6249333584075462
-0.39999999999999997,0.10000000000000007,0.05171824105833071,0.6310683602818454
-0.39999999999999997,0.2,0.055359912590530996,0.6367785689564069
-0.39999999999999997,0.30000000000000004,0.05903850588143508,0.6419104441184932
-0.39999999999999997,0.4,0.06269929659722258,0.6462992933056618
-0.39999999999999997,0.5,0.06627491548748449,0.6497738040333885
-0.39999999999999997,0.6,0.06968443112215876,0.6521622341217078
-0.39999999999999997,0.7000000000000001,0.07283296459048526,0.6533003065477652
-0.39999999999999997,0.8000000000000002,0.07561212755895254,0.6530406952061629
-0.39999999999999997,0.9,0.0779016394633786,0.6512637736801978
-0.39999999999999997,1.0,0.07957252779518917,0.6478890388823001
-0.39999999999999997,1.1,0.08049232374020834,0.6428863372101523
-0.39999999999999997,1.2,0.08053259975939679,0.6362857512455302
-0.39999999999999997,1.3,0.07957901312030108,0.6281848052876939
-0.39999999999999997,1.4,0.07754367542842208,0.6187515855689005
-0.39999999999999997,1.5,0.07437913354980172,0.6082225142102891
-0.39999999999999997,1.6,0.07009253603716045,0.5968939160240088
-0.39999999999999997,1.7,0.06475776579812054,0.5851071851768395
-0.39999999999999997,1.8,0.05852265199318682,0.5732282433039527
-0.39999999999999997,1.9,0.051608154141887456,0.5616229565401437
-0.39999999999999997,2.0,0.044297008653419276,0.5506310552406348
-0.39999999999999997,2.1,0.03691099934907158,0.540541656676388
-0.39999999999999997,2.2,0.029778675839272913,0.5315735392606418
-0.39999999999999997,2.3,0.023198389060422243,0.5238627698072632
-0.39999999999999997,2.4,0.017403844720329284,0.517459207084094
-0.39999999999999997,2.5,0.01253979480786085,0.5123320122712958
-0.39999999999999997,2.6,0.008653356647810952,0.5083829003859286
-0.39999999999999997,2.7,0.005702249801582179,0.5054647702591648
-0.39999999999999997,2.8,0.003576554004884649,0.5034027556814481
-0.39999999999999997,2.9,0.002127330820882036,0.5020147012999656
-0.39999999999999997,3.0,0.0011947914231807823,0.5011285136144309
-0.39999999999999997,3.1,0.000630458554970356,0.5005946346140225
-0.39999999999999997,3.2,0.0003107385654232247,0.5002928784614468
-0.39999999999999997,3.3,0.00014210095121210126,0.5001338931665704
-0.39999999999999997,3.4,5.983549340398718e-5,0.5000563728990675
-0.39999999999999997,3.5,2.3002364490694823e-5,0.5000216704366539
-0.39999999999999997,3.6,7.996607658271331e-6,0.5000075334969117
-0.39999999999999997,3.7,2.4875703999785268e-6,0.5000023435021291
